brand,primaryCategories,reviews.numHelpful,reviews.rating,reviews.text
2,Health & Beauty,,4,Best value in batteries
2,Health & Beauty,,0,garbage
2,Health & Beauty,,0,Alot of the batteries were dead or very weak
0,Electronics,0.0,3,"This is my first Fire Kindle. I love it. It is fast, and has good internet. It gives me quick access to all my Kindle library. I found out it's easier to scroll through the pages than when using Kindle Touch."
0,Electronics,0.0,2,I'm disappointed that it doesn't have a mirror display mode.
0,"Toys & Games,Electronics",0.0,3,Bought this for my daughter to keep her busy in the car and flights. Works great. Good content.
2,Health & Beauty,,3,as expected.
0,Electronics,0.0,2,returning for a replacement. It got wet and quite working for a child's device it should be better made.
2,Health & Beauty,,4,They work well
2,Health & Beauty,,3,they work as any battery should.
2,Health & Beauty,,1,They do not last as long and I had hoped. Meaning they run down really fast. Would not buy again.
0,"Office Supplies,Electronics",0.0,3,Great way to read books available for downloads from the library
0,Electronics,0.0,3,Works great prety fast operating system dosent heat up
0,Electronics,0.0,3,I love this tablet. I purchased them for gift and am so glad I did!
2,Health & Beauty,,4,yes they last just as long as the expensive kind.
0,Electronics,0.0,3,We love our tablets waiting recommend it to my friends
2,Health & Beauty,,3,Great product.
2,Health & Beauty,,4,The product came on time and as described. I am glad I bought this! I always research before I buy and this was a good deal.
2,Health & Beauty,,0,These do not last long. Will never buy again
0,Electronics,0.0,3,"Bought as a gift for my Mom. She's so happy. Therefore, I'm happy"
0,Electronics,0.0,3,"The screen is great on the Fire HD 8. This tablet was given to a child and she loves the tablet. The only thing I don't like about the whole Amazon experience is the advertisement. Other than that, the tablet is nice."
2,Health & Beauty,,0,"These batteries are HORRIBLE. I purchased the 36 pack of AAA's a few months ago, and just started using them last week. So far out of 5 batteries used 2 were DOA, 2 lasted 4 days and 1 got so hot the plastic around the end is burnt."
2,Health & Beauty,,1,Only 3 worked out of the entire pack.
0,Electronics,0.0,3,I like this Kindle the only this is it does not read the books as good as my older Amazon Kindle Fire.
2,Health & Beauty,,0,Not sure I will be buying these again. The first four pack I opened was dead. The second pack worked but only lasted half the time a name brand battery lasts. I am using more batteries for the same amount of use in my headset. I won't be buying these again.
2,Health & Beauty,,4,exactly as described
2,Health & Beauty,,4,great value and the batteries last just as long if not longer than name brands.
0,Electronics,0.0,3,Wife likes it. She uses it when she travels. Does'nt like to carry alot of books.
2,Health & Beauty,,3,great batteries works extremely well and we put it on our smoke detectors have to change them once a monthwill buy again
2,Health & Beauty,,4,"no problems,arrived quickly"
2,Health & Beauty,,0,I ordered a ton of these for holiday candle lights. They are in for 6 hours each night and turn off on a timer. We are 15 days in and every single candle (34 of them) is so dim you can barely see them.Expected to get far more life out of these. Do not recommend.
2,Health & Beauty,,0,Trash. Only lasted a few hours.
2,Health & Beauty,,4,These work as well as the name brand batteries but with the convenience of delivery!
2,Health & Beauty,,3,Good value
0,Electronics,0.0,3,Great product for the price . Could do away with the adds . But for what you pay they have to make some money somehow . Would give 5 stars if the adds were not on this tablet factory ore loaded .
0,Electronics,0.0,3,"This is the second Kid's version of the Fire that I've purchased and I think it's a good deal. Since it's really for my kids to watch Netflix - I was looking for a cheap option. I thought about getting the $50 option, but I would have bought a case and paid to turn off the ads anyway. So adding it up, I feel like I didn't spend much more than I was going to anyway - AND I get the 2 year warranty included. Not bad in my opinion. And it does a fine job with Netflix streaming so far."
0,Electronics,0.0,3,This tablet is great and easy to use. Great way to keep the kids entertain.
2,Health & Beauty,,3,"I don't notice any difference between these batteries and premium brand name ones They seem to last just as long, and at a great price."
0,Electronics,0.0,3,It's not bad for the novelty of Alexa. Might as well get the echo. Sound it not bad and I'm no audiophile. Might be good when my echo dots come in. Is it worth it? There are better Bluetooth speakers out there.
0,Electronics,0.0,3,"This is well constructed for kids. My biggest reason I don't like it is it asks for a credit card, for a kids tablet. I suggest you buy a prepaid credit card or a Amazon gift card for game purchases!"
2,Health & Beauty,,4,good value
0,Electronics,0.0,3,We're in our 70s and and have a good time with it.
0,Electronics,0.0,3,very durable and easy to work with. I love its functionality and my kid loves having his own tablet. good stuff
0,Electronics,0.0,3,"Just installed, but like it so far. The picture is clear and the price is affordable."
0,Electronics,0.0,3,Great speaker. Love how its portable. Good battery life. Would be 5 stars if it had the drop in capabilities like the rest of the echo family.
0,Electronics,0.0,3,Very Affordable. I gave this as a gift so I am not sure how well it works.
2,Health & Beauty,,4,"Good or better than Durcell at much less cost. Made in Indonesia, not China."
2,Health & Beauty,,4,good so far!
2,Health & Beauty,,2,ok
2,Health & Beauty,,4,These seem to last just fine for games and toys. Great value.
0,Electronics,0.0,3,I got this because it was a cheap tablet. It does great for watching videos from the tablet and sound is good also. I don't like the amazon ecosystem or app store. I wish they would sell android tablets with their apps on them like they are doing with their phones.
0,Electronics,0.0,3,Wanted to travel without my laptop. Found the Fire to be perfect. Used it mainly for checking email and keeping up with Facebook posts of friends. Found the size of screen to be easy to read. Typing a tad uncomfortable until one has some experience using it. Have yet to use as an ereader.
0,Electronics,0.0,3,My 2 year old son loves this tablet. He is very engaged with the educational apps that the tablet has. Its easy to navigate. I would recommend to anyone
2,Health & Beauty,,4,"Good batteries, great price."
0,Electronics,0.0,3,This can be shared will multiple family members. You can have kids and adults use the same tablet and keep each separated.
0,Electronics,0.0,3,"Quite light, easy to conceal, easy to use and quite quick."
0,"Electronics,Media",0.0,3,The design is good. Love to read books with this beautiful device. The battery is not very good though.
2,Health & Beauty,,4,This is a great deal and I will certainly order again!
2,Health & Beauty,,1,I'm not particularly happy four of them have already had to be replaced they don't last very long
2,Health & Beauty,,4,Nice affordable pack of batteries. I provide photos of what the packaging looks like.
0,Electronics,0.0,3,Purchased mainly to use travelling so haven't really had the opportunity to give it a fair road test at this point. It was advertised as capable of downloading movies and books so you can watch/read while travelling without burning through your data or being hit with data roaming fees or having to purchase wifi during flights.
0,Electronics,0.0,3,I like this Kindle the only this is it does not read the books as good as my older Amazon Kindle Fire.
2,Health & Beauty,,3,"They seem to do well so far, I can't complain, good price and on time"
2,Health & Beauty,,4,Seem to work as good as any battery out there on the market today.
0,"Office Supplies,Electronics",0.0,3,Reminded my son and I of his old early generation Kindle that worked so well.
2,Health & Beauty,,2,These batteries just don't seem to last as long as Everready batteries.
2,Health & Beauty,,4,awesome
2,Health & Beauty,,4,had it for my xbox controller it works really good.
2,Health & Beauty,,4,The batteries appear to last just as long as the bunny and other major brands.
2,Health & Beauty,,4,I was impressed how well these work and how poorly some of the brand names don't. Glad I got them!
0,Electronics,0.0,1,"It is too heavy for its size! I purchased it to replace a larger Nook, and find that it weighs as much. Screen is attractive but it even with a good signal in public places, hanging on to Wifi is difficult. It is not efficient when downloading (buffering, buffering...) and I am still debating returning it for another tablet."
2,Health & Beauty,,0,"I just went to use these for the first time... and they exploded in the remote I put them in! Literally, a loud pop and a black liquid was leaking out into my remote and all over my hands. Needless to say, it scared me to death!"
2,Health & Beauty,,4,The power is yours!
0,Electronics,0.0,3,"Bought for my kid, it's great for him, the apps are good, the free time, bumper and warranty make it worry free!"
2,Health & Beauty,,4,very good.
0,Electronics,0.0,3,Got tablet for my daughter..love everything about it and how easy it is to use.
0,"Office Supplies,Electronics",0.0,3,"I am loving my new Kindle! I have wanted one for a while and finally bought one, and even though it was the cheapest one, it has exceeded my expectations. I love how there is no glare."
0,Electronics,0.0,3,"Tablets have come a long way. This is much better than my piece of junk nextbook. For the 70-75 dollars, I bought this for it is great and stays on wifi much better than my old tablet. It is small enough to travel with and browses much faster online than what I used to use. The sound quality is not bad.... and I will also give a spoiler that neither style of apple earbuds will work with this. I have some cheap earbuds that will work with the fire."
2,Health & Beauty,,2,Haven't use the batteries at this time and expect 5 star performance.
0,Electronics,0.0,3,"For its price, this a great little tablet. It does have limitations on what it can do and what apps are available for use with it which is the only reason I gave it 4 rather than 5 stars. Hopefully Amazon will allow it to perform better soon."
0,Electronics,0.0,3,The HD8 is a Great tablet. I purchased two for my daughter's. The tablet feels durable to touch. The screen picture is crisp and clear.
2,Health & Beauty,,4,One of the best values on Amazon
0,Electronics,0.0,3,"Great tablet, only thing needed is a better camera. However, for the price, it can't be beat."
2,Health & Beauty,,4,Great quality. Much better than Kirkland brand we use to buy
2,Health & Beauty,,4,as expected
2,Health & Beauty,,2,Basic quality
2,Health & Beauty,,2,They are ok batteries. I use them on my remotes and have to switch out frequently.
0,"Toys & Games,Electronics",0.0,2,Great for the kids but not much space for all the apps they want.
2,Health & Beauty,,4,"Awesome price, awesome batteries. I will never buy batteries anywhere else again, this deal is hard to beat."
0,Electronics,0.0,3,Better than I expected for the price. Works good and I would fully recommend
0,Electronics,0.0,3,"Tablets have come a long way. This is much better than my piece of junk nextbook. For the 70-75 dollars, I bought this for it is great and stays on wifi much better than my old tablet. It is small enough to travel with and browses much faster online than what I used to use. The sound quality is not bad.... and I will also give a spoiler that neither style of apple earbuds will work with this. I have some cheap earbuds that will work with the fire."
2,Health & Beauty,,3,"Can't beat the price. Alkaline is not the best tech - but it is a low cost battery. I'm NOT really okay that Amazon owns the marketplace and also competes against manufacturers like Duracell. They've got the upper hand. Something seems unfair about this situation. Amazon should not be competing with manufacturers - I won't buy these again. Right product wrong maker. Amazon will soon be making everything and shipping it directly in its own boats and aircraft from offshore. Is that good for me Yes, because it saves me money. Is it good for America Not really - it kills jobs. I'm going to pay a little bit more and buy my batteries elsewhere."
2,Health & Beauty,,3,"they are batteries.....they work, or they work. I guess they work"
2,Health & Beauty,,1,"Amazon seems to have changed the manufacturer of this battery. I liked it very much the last year, but the new one has a different look, has noticeably lower capacity, and leaks. Batteries usually leak after they die, but these leaked while they were still good... and apparently died because of the leak. All of my devices have battery monitored One day they were good with 50-90 power left, and they died suddenly the next day. The leaks were mostly minor but clearly noticeable from body discoloration.One thing that has not changed from before is the packaging, and it is still bad. They are shrink-wrapped 4 in a package and they are hard to open as there is no cut-out or pull-tab to break the wrap. It is difficult to break open by hand. Twisting the package causes undue stress to the batteries and that may be cause of the leak. I have had to use scissors or knife to cut open the package."
2,Health & Beauty,,0,Cheap price but they sure don't last very long. I won't buy the Amazn brand again.
0,"Electronics,Media",0.0,3,"Got me reading again! Love the merlot cover. This one is the smallest of all the kindle products I believe, and that's a big reason I picked. Also the lightest I believe. Battery life is forever.Two negative points are the Amazon logo in the cover, and the fact you can't do inverted text (black background white text).Those 2 points dropped it from 4 to 5 star for me.Still highly recommended."
0,Electronics,0.0,3,Bought this for my 5 year old son. He navigates through apps and sites easily. The built in Wifi is helpful for car rides. Parental controls blocks him from buying every download he finds attractive. We're still trying to figure out how to get Alexa to audio respond.
0,Electronics,0.0,3,Exactly what I expected. I own three of these already.
2,Health & Beauty,,1,Does not last. Very short life span.
2,Health & Beauty,,3,Not bad for the price only time will tell if good bye
2,Health & Beauty,,0,Half the batteries had no charge.
2,Health & Beauty,,4,Seem to work fine!
2,Health & Beauty,,3,Very satisfied.
0,Electronics,0.0,3,the fire hd is great for reading kindle books . Its pretty slow for surfing the web. If your looking for a great kindle this is it. I would not recommend this for surfing the web.
2,Health & Beauty,,4,Good bang for your buck. Won't have to go out and buy batteries for the year!
2,Health & Beauty,,3,they're good
0,Electronics,0.0,3,This product is OK but is not the best you can get. for a sale item fine. battery life seems to be a little short. Bottom line.....So so
2,Health & Beauty,,4,"AmazonBasics AA Alkaline batteries, are generic alkaline batteries as good as Duracel Rayovac."
2,Health & Beauty,,3,I haven't even used one yet but I suspect they will work. I stocked up on these because I have a lot of stuff that uses AAA's and it is a super price.
2,Health & Beauty,,4,GREAT!!!!!
2,Health & Beauty,,0,these suck! They run out in literally just a few days. I have used several sets of these for my AC thermostat which is battery powered and the thermostat died every few days when using amazon brand batteries. using Duracell or energizer - they last for at least a few mos. I will never buy amazon batteries again. You get what you pay for.
0,Electronics,0.0,3,"Amazing tablet for the price. Lightning quick, screen quality is great and it has a great feel to it. It's only limitation it's the Amazon app store."
2,Health & Beauty,,4,QUALITY BATTERIES
2,Health & Beauty,,4,Cheap and easy batteries in an easy open package that is also recyclable and good for storage. Perfect for those toys (child and adult toys) that are constantly using batteries. I wish Amazon offered a package with prepaid return postage for recycling. I would pay an extra dollar or something if I could pack them back in the box and ship them back to Amazon for recycling. YOU HEAR THAT AMAZON
0,Electronics,1.0,3,"Great buy after owning the original kindle Fire, it's very versatile and shows the progress made from the original. You can't lose and pair it with Amazon Prime."
0,Electronics,0.0,3,"I was looking to upgrade from my old Kindle reader and stumbled on the Fire HD which is not only a reader but a tablet as well. Fairly easy to use. I really only needed to read books but how have a tablet as well. I wish it supported all google play apps and not just Amazon apps but I can check email and get to the web so it serves the purpose. But...when I want to read in the middle of the night, getting to the web can be distracting."
2,Health & Beauty,,3,"Work as well as major brands, as far as I can tell, but for a much better price."
2,Health & Beauty,,4,Great value on amazon basic batteries.
2,Health & Beauty,,2,Not the longest lasting. But good for the price.
0,Electronics,0.0,3,I bought this as a first time tablet for my mother. She has really learned to use it freely. The color and size are perfect for her. She uses it mainly to search the internet and check her emails. Great starter. I am going to download some books for her to read as she travels.
2,Health & Beauty,,4,Batteries that get the job done. Cool packaging. Amazon claims another industry.
0,Electronics,0.0,3,Great device and easy setup.The ease of use for the kids are also great.
0,Electronics,0.0,2,Battery doesn't last the up to 7 hours estimate. Didn't even last 4 hours one day. Watches video mostly but should last longer than that.
2,Health & Beauty,,0,Dollar store Sunbeam batteries lasted longer than these crappy things. So disappointing!
2,Health & Beauty,,3,"They are batteries, and low cost. Don't know how long they will last yet. Tell you more on that, when the time comes."
2,Health & Beauty,,3,Hi folks... these are just good all around batteries. Used them for years.
2,Health & Beauty,,4,Good quality and value
2,Health & Beauty,,2,They ran out of energy very quick but it's a deal
0,Electronics,0.0,3,"My stepkids are pretty rough on their toys and these have lasted pretty darn well so far. Easy to update and add games, apps and school related material. Go for it if you are looking for a pretty darn decent tablet for the lil ones"
0,Electronics,0.0,3,Will work well for the purpose it was purchased. My child will love the fun and games that he can play. Very child appropriate and user friendly. I would encourage any parent to buy this product.
2,Health & Beauty,,4,Battery good life span
0,Electronics,0.0,2,Good tablet for kids. Lots of appts to download for games
2,Health & Beauty,,4,Best deal around!
0,Electronics,0.0,3,Great price for an easy to use tablet. Excellent for reading ebooks.
0,Electronics,0.0,3,Bought this as a gift for my daughter and it was a good buyShock proof and great educational apps for kids in it
2,Health & Beauty,,3,A good value but I'm still using them so don't know how long they will last. To be continued
0,Electronics,0.0,2,"At first I wanted to return this product, I bought it for my 2 yr old. I decided to keep it bc my husband liked it and of course my daughter likes it. I dnt like the fact you cant use the audible app on the kids version. I also bought it so my daughter could be independent, as far as the books none of them are read aloud. She came maneuver the games and movies tho. Its an ok product tho, I love Amazon. My daughter still likes my Samsung Tab better. Would recommend for older kids."
0,Electronics,0.0,3,"It works well for me, however, my wife seems to have cold fingers, and the touch screen does not always respond. One other odd quirk. If the tablet is turned off, and you plug it in to charge it, it automatically turns on. You then have to wait until it boots, and then turn it off again. This is very annoying. Before recommending to someone, I would tell them about this annoying quirk."
2,Health & Beauty,,4,Nice amount of batteries to have for back up
2,Health & Beauty,,0,"Bought these in late Nov. By March 1, most of them were dead in the package."
0,Electronics,1.0,2,"This Kindle was purchased on the black friday sale. At the time I felt it was a steal at that price. The first tablet I purchased a few years ago was the original Kindle Fire, the following year I purchased an iPad mini and now have the iPad mini 4. As you may already know, the iPad does not have explandable memory. This Kindle can have expanded memory to 200GB so that was a good selling point for me. After setting this new Kindle Fire up, I noticed that viewing photos were not as clear as the original iPad mini even without retina display, and the color had a greenish-yellowish tint to it. Some may not notice this if they do not have something else to compare it to. I'm a pro photographer so this was quite unaceptable to me. I was not expecting perfection with the colors but people's skin tones appeared greenish as if they were Vulcans. I also like to read tech manuals and magazines of which many are in PDF format. The Kindle will read this format but the Kindle Fire after all these years still cannot display the cover art from pdf books, etc.; it displays an acrobat pdf document logo instead. If you have a large library of pdfs you have to read through the document titles instead of being able to select by seeing the cover of the book. That was enough for me, I've been spoiled by the ease of use of the iPad and the display with accurate colors. Back to the store for a prompt refund it went. Overall..still a good deal but if you are used to an iPad for the reasons I am..you may be disappointed."
2,Health & Beauty,,4,Excellent
2,Health & Beauty,,0,More than half did not work
0,Electronics,0.0,2,"Hoped this Fire HD 8 would be faster than my old HD Fire...not so much, I guess I expected the new Fire HD 8 to perform better but it still lags and is slow to load information while surfing the Internet. My wife's Ipad is light years ahead on this one, but what do you expect from a 60-70 dollar tablet."
0,"Toys & Games,Electronics",0.0,3,"We bought this for our 7 year old and at first we had some issues loading things, but things seem to be working great now. He loves it and he can play games and load apps. Just what we wanted it for."
0,Electronics,0.0,3,I bought this device to use with children in my therapy practice. It is taking me awhile to figure out how to set it up and organize it. IT 'took over' and set up things with Amazon I did not approve such as charging my account and registering me with Prime before I could figure out the settings. The picture quality for the screen is beautiful but the camera photos are very pixelated.
2,Health & Beauty,,4,I am delighted with my puchase!
2,Health & Beauty,,4,Excellent quality
0,Electronics,0.0,3,"Great device and deal, specifically for the little ones"
2,Health & Beauty,,4,great product
2,Health & Beauty,,3,solid AAA batteries that last na expected ammount of time. packaging easy and this is a seriously convenient option. Will always use this now as the price point and convenience make any other batteries a less economical choice.
2,Health & Beauty,,3,Arrived as advertised and ahead of schedule. Not quite as long lasting as a major name brand but good for the price point.
2,Health & Beauty,,1,I originally wanted to buy Duracell brand batteries but I bought these instead (Aug. 2016) as they were cheaper. I just today had to remove a set of these from a remote thermometer and they had leaked even though the date printed on the batteries was Jan. 2025. My savings on these cheaper batteries was far less than the cost of my now damaged thermometer.
2,Health & Beauty,,4,WORK GREAT
2,Health & Beauty,,1,Not happy with quality. Do not last very long in various devices.My guess is that milliamp hour ratings are very poor/low.I have used many of these batteries in a short time span compared to Duracells.
0,"Toys & Games,Electronics",0.0,3,This a great tablet for child. I got this for my niece who is about to turn 3 years old. She love the games and the TV shows that was included with the tablet.
2,Health & Beauty,,1,"These suck! I may as well bought dollar tree batteries! We put them in three wreaths for Christmas lights that turn on for 4 hrs at night then turn themselves off with a timer and they burned out in three days, that's 12 HRS! Don't recommend...."
2,Health & Beauty,,4,"Great price, lets see long they hold a charge."
2,Health & Beauty,,3,They work great and a price nicely
2,Health & Beauty,,3,"I don't think it last as longer as other brands, but it's ok."
0,Electronics,0.0,3,Not to bad for a new kid to the tablet world. The screen is at times difficult to swipe with some games . But my Nephew seems to like it.
2,Health & Beauty,,4,They are batteries....
0,Electronics,0.0,3,I got this for my daughter's for Christmas this is a great gift it helps them learn and keep them out of trouble thanks again Best Buy.
0,Electronics,2.0,3,Good product but requires hands on to operate. Good if sitting close but not if you're mobile. Wold be great if portable and hands free. Returned it and ordered the Dot.
0,"Toys & Games,Electronics",0.0,2,"This is one of the perfect tab for kids, I bought it for my niece and she loved it."
2,Health & Beauty,,4,great
2,Health & Beauty,,4,Works great and lasts just as long as the name brands!!
0,Electronics,0.0,3,GOOD DEVICE AND CHIPPER THAT SAMSUNG OR APPLE DEVICES.
0,Electronics,0.0,3,"WISH the kindle fire (for kids) had better way to limit how many items you can download at once. Most kids do not understand that clicking on a bunch of pictures will download that game/program, which is CLOG download times. Needs a better way to remove unwanted items, rather than clicking.. and clicking on every item. Speed and performance is pretty good for a tablet. App store is great and has many items."
2,Health & Beauty,,4,Great buy!
2,Health & Beauty,,4,"Great product, of course. FAST shipping!"
2,Health & Beauty,,4,Good.
0,Electronics,0.0,3,Good for pleasure not for work. But good value for what you pay.
2,Health & Beauty,,4,"Batteries seem to be fine , no problems . I would buy again"
2,Health & Beauty,,4,"The battery were pack in a plastic solid thing holding the battery inside of a very well made box. I have not tested the battery but the Do Not list is well thought out. It Has it in English,Chinse,Spanish,Dutch,French and One Other. This has to be why you should buy AmazonBasics battery instead of other people cause their prices higher than in stores for a cheap medium grade battery. I a real person and feel free to ask the oddest question.AmazonBasics AAA Performance Alkaline Batteries (8-Pack) - Packaging May Vary"
0,Electronics,0.0,3,I got this because it was a cheap tablet. It does great for watching videos from the tablet and sound is good also. I don't like the amazon ecosystem or app store. I wish they would sell android tablets with their apps on them like they are doing with their phones.
0,Electronics,0.0,1,Not a good product short battery life i can only use for 20 minutes
0,Electronics,0.0,0,I bought this because I have ebooks in college. Not only could I not get my ebook. I called the school IT department. They could not either. My semester was already started. The sales representative at the store told me this is what I needed. I ended up buying a tablet from my phone carrier and my ebooks were right there in less than 5 minutes with the schools IT department help.
0,Electronics,0.0,3,"Great for reading books, but I having to manually update the apps is a pain."
0,Electronics,0.0,3,I really like it my complants is that it gives them to many choices that they try to pick all of the apps.
2,Health & Beauty,,3,as discribed
2,Health & Beauty,,4,AAA+++
0,Electronics,4.0,0,"I do not like this Tablet one bit. It has to be registered with Amazon for it to function and it failed every time. I finally had to resort to calling Amazon's customer service, also not an easy task, to get it registered. There seems to be glitch in the programming, because when it failed again, I had to follow the same steps all over again to get it registered. I would highly recommend skipping this tablet and getting one that is not tied to any one company's operations, programming, or software."
0,Electronics,0.0,3,Have been using this for a while and never believe it would be so handy and helpful. Product features are good and is quite handy to carry anywhere.
2,Health & Beauty,,4,good
2,Health & Beauty,,4,Fits my solar lights and couldn't find them in a store
0,Electronics,0.0,3,Purchased this as a gift for my father and he's loving it.
0,Electronics,2.0,0,"i Bought this around black friday for $60 hoping it would be awesome... it failed so hard i tried multiple different micro SD cards none of which were recognized and YES i formated them with every format i could think of ... Fat32, NTFS, Fat, Xfat... i even tried to have the tablet do it... didnt work... to make matters worse half the apps i wanted to use werent in the app store and i came to find out that it isnt linked to the normal google play store this tablet has its own app store which is missing many common apps... the main reason i bought this was to play clash of clans and i cant because it wasnt on the app store... i tried to also use aftermarket play stores to play COC but it didnt work... launched and played 1 time but didnt work or update after that... needless to say i returned it and bought a $250 samsung galaxy tab A 10.1 (2016 version) with S-pen and its WAYYYYY better... bottom line you get what you pay for... also hint the s-pen version has an extra 1 GB of ram over the non pen version... so you should get that if you can afford the extra $50..."
1,Electronics,345.0,3,"Like a lot of reviewers here, I struggled to find the right Bluetooth keyboard to go with my Kindle Fire HD. In the end, I decided to go with the Amazon one, figuring that because Amazon made the Fire and the keyboard, there would be fewer potential problems. At first, this was a good theory. I opened the keyboard as soon as it arrived and paired it immediately to my Kindle Fire HD. There were no problems and it worked perfectly.At first.Unfortunately for me, the next time I worked with the keyboard, I was on a plane trip. I decided to get some writing done (I write novels in my free time) and fired up the keyboard and the Fire. But this time, the keyboard wouldn't pair. At all. The Fire SAID the Keyboard could be paired -- it remembered they had been paired before -- but it just wouldn't pair it. I tried everything I could think of, including pressing the connect button on the keyboard several times to re-pair it. In the end, I had to give up. Instead, desperate to use the flight to write, I borrowed my wife's iPhone 4S. Oddly enough, that had NO problem connecting to the keyboard and I was writing in no time (albeit on a smaller screen and in the notes mode).When I arrived on vacation, I was worried I had a lemon on my hands. Sure, the keyboard worked, but not with the Fire, only the iPhone. That wasn't the plan. I noticed that other reviews said that the keyboard worked initially with the Fire and then wouldn't work again. I thought there was a major glitch.I decided to keep messing with it and discovered this problem and solution. If you ONLY pair the keyboard with the Fire, you will have no problems"
2,Health & Beauty,,4,Very nice packaging. Good batteries.
2,Health & Beauty,,3,good batteries purchased them based on other's review which help me to buy the batteries.
2,Health & Beauty,,1,they need to be change to offen
2,Health & Beauty,,4,I had never seen like this batteries with price and perform..
2,Health & Beauty,,2,There batteries do not last as long as Sam's or Costco brand batteries.
0,Electronics,0.0,3,This was a replacement for an Amazon Fire tablet. This was a an up grade for my daughter who broke the screen on her old one. She absolutely loved her old one. She says the new one is even better.!!
2,Health & Beauty,,3,These work perfectly. Zero leaks! I switched from the Kirkland Brand at Costco and these work perfectly fine. Zero problems with the shipping because the box is well packaged.
0,Electronics,0.0,3,"I'm not huge on kids using electronics, but my son (4) loves this when we take trips as he can play some of the downloaded games. We love it for when we want to get stuff done and still want him to be occupied and this does the trick. It's a little hard to navigate at first though."
2,Health & Beauty,,4,Nice battery and price. Have not had any problem with them.
2,Health & Beauty,,4,Very Good item.
0,Electronics,0.0,1,"I loved this tablet. I did! BUT I did not love that I was being sold ads every time I powered up! I loathe even more that I would have had to pay $15 to discontinue that feature. Amazon if you want $105 dollars for the Kindle Fire, charge it! but don't under price the device, and then flash ads at the the consumer at every opportunity. It is unbecoming of you! I returned this item pronto!"
2,Health & Beauty,,3,Bulk is always the less expensive way to go for products like these
2,Health & Beauty,,3,Great item
2,Health & Beauty,,4,great price
0,"Office Supplies,Electronics",0.0,3,Everything is great except that i can't read external pdfs properly. Either it zooms too much of too little. For kindle books it provides great experience. Battery life is awesome!
0,Electronics,0.0,3,"The device is awesome! I bought it for my 6 year old son for Christmas and he loves it. The only problem I have with this fire and the older version that I also own is the poor selection of apps and games that Amazon offers. To get the better apps and games, I have to load Google play store onto it."
2,Health & Beauty,,0,These don't last long at all.
0,Electronics,0.0,3,"The tablet is great and I like the warranty that it comes with, but I don't like the charging port. The wire that comes with the device is too short and will not fully snap into the device. Which will not let you charge the device unless you place it very carefully in the right position and then don't touch it. Had to buy an after market cable with an 8mm plug length to get it to charge. We bought 2 of the tablets and they both did the same thing. On one of the tablets we bought one of the magnetic plugs so that a younger children will not have problems with a loose plug."
0,Electronics,0.0,1,I'm planning on returning this tablet just as soon as I can!`
2,Health & Beauty,,4,Last a long time!!! Better than competing brands.
0,"Toys & Games,Electronics",0.0,3,I love it it comes with a 12 month kids subscription
0,Electronics,0.0,3,"Alexa do ........something? Welcome to the new interconnected world Circlers! Do you want a speaker to stream your music at a voice command? This may be for you! Do you feel that technology is driving our lives more and more toward the dystopia of David Eggers ""The Circle"" and you want to escape from technology for a while? Then likely not, as even though you have to touch the button on this unit as opposed to the always on Echo and Echo Dots, your life is still connected to Alexa via voice prompts! I liked using it for Amazon music, and the occasional Amazon Video, but i have yet to order a pizza or hail an Uber. Some people may feel they need technology to run their lives, I am not quite there yet and may never be! It is fun for what it does though, and it is a good bluetooth speaker!"
0,Electronics,0.0,2,bought this during black friday (actually Thursday). ok for price. but not cool i had to buy extra storage for not a great price.
2,Health & Beauty,,0,Second purchase of an amazon battery product and just as disappointing as the first. Batteries don't last very long and they quickly leak battery acid. Installed for less than 1 year and already leaking in two separate devices stored in different conditions. Will never buy amazon batteries again. Definitely not worth the few dollars saved.
2,Health & Beauty,,4,They work.
0,Electronics,0.0,3,My Grandma likes it a lot. For the basic book reader nothing beats it for the money.
0,Electronics,0.0,3,"Overall it's okay, I don't like that it takes forever to charge."
0,Electronics,0.0,3,Perfect for what I need to use it for movies etc great for a gift
0,Electronics,0.0,3,I purchased this tablet for my grandmother to use. She loves it. It is easy to navigate for her. The only thing that annoys her is when the apps need to be updated. She does not have internet at home so she has to wait to update her apps when she visits family (who has internet service).
2,Health & Beauty,,0,Terrible!! The batteries drained way too fast. We put them in wreaths with lights and went dead within 2 days. They were timed for 4 hours so it's not on for long. We used Energizer batteries last year and worked for the 20 days that were on display and didn't have to change any. But I guess for 24 for 100 you get what you pay for. Will not buy these again.
0,Electronics,0.0,3,My 5 year old granddaughter cannot put her Fire tablet down. My granddaughter plays a variety of games and watches videos. She loves her tablet!
0,Electronics,0.0,2,I bought this as a Christmas gift for my wife and things started out well but lately my wife has been having issues with it. It hasn't been working as it should and its only been a little over 2 months since she's had it. I'm going to try a hard reset on it and see if that helps.
2,Health & Beauty,,0,They didn't work. Took one from each pack and - nothing!
0,Electronics,0.0,3,This is a good tablet for my son to use to play his games.
2,Health & Beauty,,0,Don't buy. Don't last!
2,Health & Beauty,,4,Excellent
2,Health & Beauty,,4,What can I say. There batteries.
0,Electronics,0.0,3,Good for pleasure not for work. But good value for what you pay.
2,Health & Beauty,,3,"These are good basic batteries. Probably not ideal for for things that need a high-performance battey, but for flashlights, remotes they are great and competitively priced."
